address,place_name,relevance,longitude,lattitude
"Varsova Layout,Bangalore,Karnataka,India","Varsova Layout, Kaggadasapura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.670595,12.985702
"Bhattarahalli,Bangalore,Karnataka,India","Bhattarahalli, Doddabasavanapura, Bengaluru, Karnataka 560049, India",1.0,77.714048,13.014844
"Bande Nallasandra,Bangalore,Karnataka,India","Nallasandra, Anekal, Bengaluru Urban, Karnataka, India",0.818667,77.604399,12.799153
"HAL Layout,Bangalore,Karnataka,India","HAL, Bengaluru, Bengaluru Urban, Karnataka, India",0.81,77.669745,12.955196
"Vidya Nagar,Bangalore,Karnataka,India","Vidya Nagar, Peenya, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.50718,13.038589
"Shingapura,Bangalore,Karnataka,India","Singapura, Bengaluru, Bengaluru Urban, Karnataka, India",0.9975,77.537271,13.0759
"SHANTHINAGAR,Bangalore,Karnataka,India","Shanti Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.999583,77.59791,12.957555
"Jay an agar 4 T Block,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.564815,77.5913,12.97912
"Satyasaibaba Layout,Bangalore,Karnataka,India","Satyasaibaba Layout, Krishnarajapuram, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.717372,13.00799
"Queens Road,Bangalore,Karnataka,India","Queen's Road, 560001, Shivaji Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.5973695246122,12.9835165
"Koppa,Bangalore,Karnataka,India","Koppa, Anekal, Bengaluru Urban, Karnataka, India",0.99,77.627418,12.805379
"RR Nagar,Bangalore,Karnataka,India","RR Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.517969,12.926375
"Jagadish Nagar,Bangalore,Karnataka,India","Jagadish Nagar, Kaggadasapura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.668163,12.971198
"3rd Phase Iti Layout,Bangalore,Karnataka,India","ITI Layout, HSR Layout, Bengaluru, Bengaluru Urban, Karnataka, India",0.771905,77.645589,12.90346
"Ananthapura, T C palaya Main Road,Bangalore,Karnataka,India","Main Road, 560075, New Tippasandra, Bengaluru, Bengaluru Urban, Karnataka, India",0.701358,77.6558398,12.9704842
"Phase 1 Kammasandra,Bangalore,Karnataka,India","Phase -1, Peenya, Bengaluru, Bengaluru Urban, Karnataka, India",0.917407,77.526893,13.038535
"Deepanjali Nagar,Bangalore,Karnataka,India","Deepanjali Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.535647,12.952694
"SARJAPUR BAGALUR ROAD,Bangalore,Karnataka,India","Bagalur Road, Niranthara Layout, 562149, Sathnur Village, Bengaluru, Bengaluru Urban, Karnataka, India",0.824815,77.6393446,13.1235851
"B Y Raveshwara Nagar,Bangalore,Karnataka,India","B Y Raveshwara Nagar, Vijayanagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.522778,12.963758
"KEB Colony,Bangalore,Karnataka,India","KEB Colony, Hoodi, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.709362,12.989115
"HOSUR RMAIN ROAD,Bangalore,Karnataka,India","Main Road, 560075, New Tippasandra, Bengaluru, Bengaluru Urban, Karnataka, India",0.811852,77.6558398,12.9704842
"Konappana Agrahara,Bangalore,Karnataka,India","Agrahara, Bengaluru, Bengaluru Urban, Karnataka, India",0.81,77.617445,13.083161
"Rajasree Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Vinayaka Layout,Bangalore,Karnataka,India","Vinayaka Layout, Nagarbhavi, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.515036,12.96285
"Thirumalashettyhally,Bangalore,Karnataka,India","Thirumalashettyhally, Hosakote, Bengaluru Rural, Karnataka, India",0.875,77.784369,12.977776
"Bharathnagar,Bangalore,Karnataka,India","Bharat Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.480925,12.978843
"5th Block Jayanagar,Bangalore,Karnataka,India","Jayanagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.750741,77.582423,12.929273
"Jayanagar, ,Bangalore,Karnataka,India","Jayanagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.582423,12.929273
"Asthagrama Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Rajarajesheari nagar,Bangalore,Karnataka,India","Rajarajeshwari Nagar, Mysuru, Mysuru, Karnataka, India",0.764306,76.605423,12.286288
"Millers Road,Bangalore,Karnataka,India","Millers Road, Nandi Durga Road Extension, 560046, Jayamahal, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.5989012795512,12.99611745
"2nd Block Hbr Layout,Bangalore,Karnataka,India","HBR Layout, Bengaluru, Bengaluru Urban, Karnataka, India",0.771905,77.63236,13.03587
"Madavara,Bangalore,Karnataka,India","Madavara, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.472968,13.053199
"Dwaraka Nagar,Bangalore,Karnataka,India","Dwaraka Nagar, RR Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.524105,12.908892
"Garebhavipalya,Bangalore,Karnataka,India","Garebhavipalya, Hongasandra, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.635296,12.892624
"Neelamangala,Bangalore,Karnataka,India","Nelamangala, Karnataka, India",0.859583,77.396359,13.095302
"Banashankari 6th Stage,Bangalore,Karnataka,India","Banashankari 6th Stage, Thurahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.508792,12.881532
"Brindavan Layout,Bangalore,Karnataka,India","Brindavan Layout, Battarahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.698539,13.019451
"Chambenahalli,Bangalore,Karnataka,India","Chambenahalli, Anekal, Bengaluru Urban, Karnataka, India",0.99,77.76158,12.88051
"cooketown,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Kathriguppe IV Phase,Bangalore,Karnataka,India","II Phase, Banashankari, Bengaluru, Bengaluru Urban, Karnataka, India",0.808611,77.543451,12.941251
"Ramchandrapuram,Bangalore,Karnataka,India","Ramchandrapuram, Srirampura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.562364,12.986335
"1Hoysalanagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"PC Palaya,Bangalore,Karnataka,India","Tc Palaya Road, 560016, Krishnarajapuram, Bengaluru, Bengaluru Urban, Karnataka, India",0.992407,77.6930892,13.0098552
"Soppahalli,Bangalore,Karnataka,India","Soppahalli, Anekal, Bengaluru Urban, Karnataka, India",0.99,77.679275,12.753575
"Aavalahalli,Bangalore,Karnataka,India","Aavalahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.736565,13.035278
"Jayanti Nagar,Bangalore,Karnataka,India","Jayanti Nagar, Horamavu, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.665937,13.027639
"Virudhu Nagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"kamanahalli main road,Bangalore,Karnataka,India","Kammanahalli Main Road, Kammanahalli, 560043, Kacharakanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.6371117,13.0217349
"7th Block Koramangala,Bangalore,Karnataka,India","Koramangala, Bengaluru, Bengaluru Urban, Karnataka, India",0.750741,77.62223,12.934011
"Prakash Nagar,Bangalore,Karnataka,India","Prakash Nagar, Rajaji Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.556955,12.993569
"Bharat Nagar,Bangalore,Karnataka,India","Bharat Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.480925,12.978843
"Ramanashree Enclave,Bangalore,Karnataka,India","Ramanashree Enclave, Bilekahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.607295,12.90045
"Yelahanka,MVIT college,Bangalore,Karnataka,India","Indian Institute Of Science, Gulmohar Marg, Mathikere, Bengaluru, Karnataka 560012, India",0.750741,77.5667375,13.0194445
"Chikku Lakshmaiah Layout,Bangalore,Karnataka,India","Lakshmaiah Layout, Abbigere, Bengaluru, Bengaluru Urban, Karnataka, India",0.824815,77.522582,13.073851
"Gnana Bharathi,Bangalore,Karnataka,India","Gnana Bharathi, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.511233,12.943349
"Pillahalli,Bangalore,Karnataka,India","Pillahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.4288,13.102529
"Ashok Nagar,Bangalore,Karnataka,India","Ashok Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.609232,12.969436
"Gollarahatti,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Venkateswara Nagar,Bangalore,Karnataka,India","Venkateswara Nagar, Sunkadakatte, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.503153,12.992223
"Chikkagubbi,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Banashankari 2 nd Stage,Bangalore,Karnataka,India","Banashankari, Bengaluru, Bengaluru Urban, Karnataka, India",0.708413,77.550589,12.94175
"Kammagondahalli,Bangalore,Karnataka,India","Kammagondahalli, Jalahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.537022,13.060944
"Nanjappa Layout Vidyaranyapura,Bangalore,Karnataka,India","Nanjappa Layout, Jalahalli East, Bengaluru, Bengaluru Urban, Karnataka, India",0.917407,77.558204,13.068365
"Rammana Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Rajapura,Bangalore,Karnataka,India","Rajapura, Anekal, Bengaluru Urban, Karnataka, India",0.99,77.673944,12.776471
"Raja Rajeshwari Nagara,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.638889,77.5913,12.97912
"Govindapura,Bangalore,Karnataka,India","Govindapura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.462238,13.120935
"Thirupalya,Bangalore,Karnataka,India","Thirupalya, Anekal, Bengaluru Urban, Karnataka, India",0.99,77.667784,12.821019
"Off Bannergatta road,Bangalore,Karnataka,India","Bannerghatta Road, Dollars Colony, 560076, J P Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.816713,77.6011747,12.9035841
"Hoskote near,Bangalore,Karnataka,India","Gear School Road, 560103, Bhoganhalli, Bengaluru, Bengaluru Urban, Karnataka, India",0.767778,77.6952641,12.9237852
"Haralur Road, ,Bangalore,Karnataka,India","Haralur Road, 560102, Kasavanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.6709826507025,12.90666275
"Adugodi,Bangalore,Karnataka,India","Adugodi, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.610415,12.942847
"RK Colony,Bangalore,Karnataka,India","AK Colony, Ganganagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.992407,77.591152,13.023386
"2 Bedroom Furnished Farm House in Kolar Road,Bangalore,Karnataka,India","Kolar, Karnataka, India",0.451515,78.133961,13.137
"kg halli jalhalli west,Bangalore,Karnataka,India","Jalahalli West, Bengaluru, Bengaluru Urban, Karnataka, India",0.762747,77.512154,13.060794
"Vasatha Vallbha Nagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.638889,77.5913,12.97912
"BAGUR ROAD,Bangalore,Karnataka,India","Begur Road, Bommanahalli, 560068, Bengaluru, Bengaluru Urban, Karnataka, India",0.994167,77.6242766,12.9054849
"Balepet,Bangalore,Karnataka,India","Balepet, Bengaluru, Karnataka 560053, India",1.0,77.574253,12.970697
"Annasandrapalya,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"RMC YARD,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Panathur Road, ,Bangalore,Karnataka,India","Panathur Main Road, 560087, Panathur, Bengaluru, Bengaluru Urban, Karnataka, India",0.946667,77.696313,12.9391292
"Shanthi Pura,Bangalore,Karnataka,India","Shanthi Road, 560027, Shanti Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.77,77.5949208,12.9608646
"Viviani Road,Bangalore,Karnataka,India","Viviani Road, 560005, Richards Town, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.6160543584365,13.00324845
"Sampangirama Nagar,Bangalore,Karnataka,India","Sampangiram Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.5738,12.993516
"Doctor Layout Rayasandra,Bangalore,Karnataka,India","Doctors Layout, Bommanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",0.907436,77.613061,12.89664
"Anwar Layout,Bangalore,Karnataka,India","Anwar Layout, Kadugondanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.614711,13.014723
"Pillanna Gardens,Bangalore,Karnataka,India","Pillanna Garden, Kadugondanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.617953,13.009902
"AECS LAYOUT A-BLOCK Singasandra,Bangalore,Karnataka,India","AECS Layout A-Block, Singasandra, Anekal, Bengaluru Urban, Karnataka, India",1.0,77.655338,12.886809
"Banashankari Stage I,Bangalore,Karnataka,India","Banashankari Stage I, Banashankari, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.551871,12.941222
"4th Block HBR Layout,Bangalore,Karnataka,India","4th Tea Block, Bengaluru, Karnataka 560011, India",0.837381,77.585966,12.926251
"Michael Palaya,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"RBI Layout,Bangalore,Karnataka,India","RBI Colony, Jayanagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.77,77.593434,12.930726
"Akash Nagar,Bangalore,Karnataka,India","New Akash Nagar, Indiranagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.946667,77.637686,12.973773
"Shauhardha Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Bhoopsandra,Bangalore,Karnataka,India","Bhoopasandra, RMV Extension Stage 2, Bengaluru, Bengaluru Urban, Karnataka, India",0.998636,77.57889,13.045867
"Electronic city phase 1, ,Bangalore,Karnataka,India","Electronic City Phase 1, Electronics City Phase 1, 560100, Electronic City, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.665361,12.84496565
"Anathanagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"vinayakanagar,Bangalore,Karnataka,India","Vinayakanagar, Hebbal, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.590146,13.035333
"Jaraganahalli Jp Nagar Post,Bangalore,Karnataka,India","Jarganahalli, J P Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.738124,77.576382,12.896245
"adigondanhalli,Bangalore,Karnataka,India","Adigondanahalli, Anekal, Bengaluru Urban, Karnataka, India",0.981071,77.751899,12.814148
"Off Bannergatta Road,Bangalore,Karnataka,India","Bannerghatta Road, Dollars Colony, 560076, J P Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.816713,77.6011747,12.9035841
"Kanakapura  Rod,Bangalore,Karnataka,India","HSR Services, Bengaluru, Karnataka 560078, India",0.99869,77.5724,12.896796
"Richmond Road,Bangalore,Karnataka,India","Richmond Road, 560025, Ashok Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.6072116,12.9665163
"Postal Colony,Bangalore,Karnataka,India","Postal Colony, Sanjaynagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.577122,13.035192
"MEI layout, Bagalgunte,Bangalore,Karnataka,India","MEI Layout, Bagalakunte, Bengaluru, Bengaluru Urban, Karnataka, India",0.824815,77.500626,13.062255
"Jeevanhalli,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Gubbi Cross, Hennur Main Road,Bangalore,Karnataka,India","Hennur Main Road, Narayanappa Layout, 560084, Lingarajapuram, Bengaluru, Bengaluru Urban, Karnataka, India",0.787778,77.6287697388857,13.0118654
"Sabari Nagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Ashraya Layout,Bangalore,Karnataka,India","Ashraya Restaurant, K.R. Puram, Bengaluru, Karnataka 560049, India",0.77,77.708781,13.019888
"Arishinakunte,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Infantry Road,Bangalore,Karnataka,India","Infantry Road, 560001, Shivaji Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.5982064,12.9821279
"Whitefield ECC Road,Bangalore,Karnataka,India","Whitefield, Bengaluru, Bengaluru Urban, Karnataka, India",0.750741,77.749745,12.969637
"Maruthi nagar kogilu,Bangalore,Karnataka,India","Maruthi Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.824815,77.540362,13.00858
"Ayappa Nagar,Bangalore,Karnataka,India","Ayyappa Nagar, Konanakunte, Bengaluru, Bengaluru Urban, Karnataka, India",0.996806,77.563376,12.873848
"Billamaranahalli,Bangalore,Karnataka,India","Billamaranahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.639666,13.150438
"Prasanti Nagar,Bangalore,Karnataka,India","Prasanthi Nagar, Kapra, Secunderabad, Medchal-Malkajgiri, Telangana, India",0.533135,78.563365,17.485065
"Banasawadi, ,Bangalore,Karnataka,India","Banaswadi, Bengaluru, Bengaluru Urban, Karnataka, India",0.9975,77.651854,13.014162
"Sunkan palya,Bangalore,Karnataka,India","Palya, Devanahalli, Bengaluru Rural, Karnataka, India",0.7,77.79048,13.231166
"Gayathri Nagar,Bangalore,Karnataka,India","Gayathri Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.558898,12.978788
"Old Mangammanapalya Road,Bangalore,Karnataka,India","Mangammanapalaya Main Road, ITI Layout, 560068, HSR Layout, Bengaluru, Bengaluru Urban, Karnataka, India",0.767778,77.6436349,12.9025479
"1Kasavanhalli,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Kanakapura Road, ,Bangalore,Karnataka,India","HSR Services, Bengaluru, Karnataka 560078, India",1.0,77.5724,12.896796
"Hal old airport road,Bangalore,Karnataka,India","Hal Underpass, Sudhama Nagar, 560017, Jeevanbheemanagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.6661308,12.9584404
"arudi,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Anantapuram,Bangalore,Karnataka,India","Anandapuram, Bengaluru, Bengaluru Urban, Karnataka, India",0.998636,77.567681,12.962472
"Javarandoddi,Bangalore,Karnataka,India","Javarandoddi, RR Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.523329,12.930995
"Vijaypura,Bangalore,Karnataka,India","Vijayapura, Devanahalli, Bengaluru Rural, Karnataka, India",0.856111,77.802893,13.296406
"Bapuji Nagar,Bangalore,Karnataka,India","Bapuji Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.540249,12.95567
"Amam Enclave Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.638889,77.5913,12.97912
"Allalasandra,Bangalore,Karnataka,India","Allalasandra, Yelahanka, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.592158,13.083232
"Ramanagara Channapatna,Bangalore,Karnataka,India","Ramanagara, Ramanagaram, Ramanagara, Karnataka 562159, India",0.796,77.277409,12.721280499999999
"Maheswari Nagar,Bangalore,Karnataka,India","Maheswari Nagar, Mahadevapura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.69075,12.99178
"Hsr layout sector3,Bangalore,Karnataka,India","HSR Layout, Bengaluru, Bengaluru Urban, Karnataka, India",0.824815,77.638862,12.911623
"Thyagraj Nagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Banagirinagar,Bangalore,Karnataka,India","Banagirinagara, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.560041,12.926232
"Medaralli,Bangalore,Karnataka,India","Medaralli, Chikkabanavara, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.514529,13.071345
"Versova Layout,Bangalore,Karnataka,India","Varsova Layout, Kaggadasapura, Bengaluru, Bengaluru Urban, Karnataka, India",0.99869,77.670595,12.985702
"Chikkajala,Bangalore,Karnataka,India","Chikkajala, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.63457,13.17158
"Udayagiri,Bangalore,Karnataka,India","Udayagiri, Devanahalli, Bengaluru Rural, Karnataka, India",0.875,77.674432,13.21021
"pavitra paradise,Bangalore,Karnataka,India","Pavithra Paradise, Jayanagar 4th Block, Bengaluru, Karnataka 560011, India",1.0,77.585726,12.928562
"kadubisnahalli,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Rahmath Nagar,Bangalore,Karnataka,India","Rahmath Nagar, RT Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.594277,13.01842
"Chikkanahalli,Bangalore,Karnataka,India","Chikkanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.354481,12.881175
"Halanayakanahalli,Bangalore,Karnataka,India","Halanayakanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.690267,12.903278
"Park View Layout,Bangalore,Karnataka,India","Park View, Service Rd, Hoshalli Extension, Vijaynagar, Bengaluru, Karnataka 560040, India",0.824815,77.539457,12.97291
"Xavier Layout,Bangalore,Karnataka,India","Xavier Layout, Victoria Layout, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.612712,12.964602
"Air View Colony,Bangalore,Karnataka,India","Air View Colony, HAL, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.661264,12.954741
"akshaya nagar t c palya,Bangalore,Karnataka,India","Akshya Nagar, Ramamurthy Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.723675,77.683885,13.023082
"mvj engineering college,Bangalore,Karnataka,India","Indian Institute Of Science, Gulmohar Marg, Mathikere, Bengaluru, Karnataka 560012, India",0.750741,77.5667375,13.0194445
"Raja Rajashweri Nagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.638889,77.5913,12.97912
"basaveshwarnagar,Bangalore,Karnataka,India","Basaveshwar Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.539132,12.993757
"Banashankari 3rd stage, Vivekanandanagar,Bangalore,Karnataka,India","Banashankari 3rd Stage, Banashankari, Bengaluru, Bengaluru Urban, Karnataka, India",0.835397,77.552044,12.922384
"Annaiah Reddy Layout,Bangalore,Karnataka,India","Annaiah Reddy Layout, Banaswadi, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.657515,13.016659
"manyata,Bangalore,Karnataka,India","Cerner H2, Manyata business park, Bengaluru, Karnataka 560024, India",1.0,77.622394,13.046816
"LIC Colony,Bangalore,Karnataka,India","LIC Colony, Jayanagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.589921,12.930301
"Mallappa Layout,Bangalore,Karnataka,India","Mallappa Layout, Prakruthi Twp, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.651889,13.029878
"3rd Stage Raja Rajeshwari Nagar,Bangalore,Karnataka,India","3rd Stage, Basaveshwar Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.732222,77.542156,12.989875
"Dominic Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"KAMAKIYA,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Wheelers Road,Bangalore,Karnataka,India","Wheeler Road, Cleveland Town, 560005, Pulikeshi Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.997821,77.6154216,12.9937952
"MM Layout,Bangalore,Karnataka,India","MM Layout, Kaval Bairasandra, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.6103,13.022111
"Devarabeesana Halli,Bangalore,Karnataka,India","Hall Road, 560005, Richards Town, Bengaluru, Bengaluru Urban, Karnataka, India",0.754,77.6161694692944,13.0041613
"beml layout, basaveshwara nagar,Bangalore,Karnataka,India","BEML Layout, Basaveshwar Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.993386,77.532705,12.991011
"Sadhguru Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Chikbasavanapura,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Electronic City Phase 1, ,Bangalore,Karnataka,India","Electronic City Phase 1, Electronics City Phase 1, 560100, Electronic City, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.665361,12.84496565
"Chuchangatta Colony,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Hanuman Nagar,Bangalore,Karnataka,India","Hanuman Nagar, Arekere, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.60982,12.881149
"Kengeri Satellite Town KHB Apartment,Bangalore,Karnataka,India","Kengeri Satellite Town, Bengaluru, Bengaluru Urban, Karnataka, India",0.787778,77.486964,12.923649
"Subhash Nagar,Bangalore,Karnataka,India","Subhash Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.56717,12.974834
"Jogupalya,Bangalore,Karnataka,India","Jogupalya, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.628026,12.974688
"Doddanakunte,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Duddanahalli,Bangalore,Karnataka,India","Muddanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",0.999583,77.580647,13.150583
"Beml layout, Rajarajeshwari nagar,Bangalore,Karnataka,India","BEML Layout, Brookefield, Bengaluru, Bengaluru Urban, Karnataka, India",0.771905,77.719206,12.959966
"Gulakamale,Bangalore,Karnataka,India","Gulakamale, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.528465,12.79917
"Jakkasandra,Bangalore,Karnataka,India","Jakkasandra, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.637603,12.92435
"Chellikere,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Zuzuvadi,Bangalore,Karnataka,India","Zuzuvadi, BTM Layout, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.615827,12.92656
"Kanakapura main  Road,Bangalore,Karnataka,India","Main Road, 560075, New Tippasandra, Bengaluru, Bengaluru Urban, Karnataka, India",0.824815,77.6558398,12.9704842
"Masjid e Alkareem,Bangalore,Karnataka,India","Masjid Road, 560004, Basavanagudi, Bengaluru, Bengaluru Urban, Karnataka, India",0.713704,77.578902,12.9405752
"Sindhi Colony,Bangalore,Karnataka,India","Sindhi Colony, Pulikeshi Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.615927,12.993377
"Kanakapur main road,Bangalore,Karnataka,India","Main Road, 560075, New Tippasandra, Bengaluru, Bengaluru Urban, Karnataka, India",0.824815,77.6558398,12.9704842
"Prasanna layout Herohalli,Bangalore,Karnataka,India","Herohalli, Sunkadakatte, Bengaluru, Bengaluru Urban, Karnataka, India",0.750741,77.489788,12.990029
"Sarvobhogam Nagar,Bangalore,Karnataka,India","Sarvobhogam Nagar, Arekere, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.600256,12.888603
"Pattegarhpalya,Bangalore,Karnataka,India","Pattegarhpalya, Vijayanagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.522444,12.977787
"Tilak Nagar,Bangalore,Karnataka,India","Tilak Nagar, Tilak Nagar, Bengaluru, Karnataka 560041, India",1.0,77.588115,12.922427
